Date du document;Document d'achat;Magasin cédant;Magasin;Groupe d'acheteurs;Poste;Article;Désignation;Quantité de commande;Reste à livrer (quantité);Unité d'achat;Historique commande/documentation appels;Devise;Prix net;Valeur nette de cde;Division;Nom du fournisseur
14/03/2007;4500021970;;;PRY;10;101238000;Main d'oeuvre informatique;1;0;VAL;@0N\QHistorique commande/documentat@;XPF;9450;9450;PRNY;IS2
14/03/2007;4500021971;;;PRY;10;101238100;Manchons pour RJ 45;50;0;UNI;@0N\QHistorique commande/documentat@;XPF;60;3000;PRNY;EDS ELECTRIC DATA SYSTEM
14/03/2007;4500021972;;;PRY;10;101238100;Cable catégorie 5E F/UTP 4P T1000;100;0;UNI;@0N\QHistorique commande/documentat@;XPF;104;10400;PRNY;ELECTROPAC
14/03/2007;4500021972;;;PRY;20;101238100;Connect. RJ45 CAT5 UTP 8P/8C;50;0;UNI;@0N\QHistorique commande/documentat@;XPF;60;3000;PRNY;ELECTROPAC
14/03/2007;4500021974;;;PRY;10;101238100;Têtes de lettres et suites de lettres PE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;41700;41700;PRNY;IMPRIMERIES REUNIES
21/03/2007;4500022069;;;PRY;10;101238000;RELEVE COMPTEUR 20/09/06 ET 14/02/07;1;0;VAL;@0N\QHistorique commande/documentat@;XPF;27512;27512;PRNY;ABI  SERVICES
21/03/2007;4500022075;;;PRY;10;101238000;ANALYSES;1;0;VAL;@0N\QHistorique commande/documentat@;XPF;26765;26765;PRNY;CALEDONIENNE DES EAUX
21/03/2007;4500022076;;;PRY;10;101238000;ANALYSES;1;0;VAL;@0N\QHistorique commande/documentat@;XPF;31337;31337;PRNY;CALEDONIENNE DES EAUX
21/03/2007;4500022077;;;PRY;10;101238000;ANALYSES;1;0;VAL;@0N\QHistorique commande/documentat@;XPF;13382;13382;PRNY;CALEDONIENNE DES EAUX
23/03/2007;4500022108;;;PRY;10;101238100;CREMA AROMA CAPSULE;100;0;UNI;@0N\QHistorique commande/documentat@;XPF;60;6000;PRNY;LA CASE A CAFE
23/03/2007;4500022108;;;PRY;20;101238100;SUCRE BUCHETTE LAVAZZA 2.8KG;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;1200;1200;PRNY;LA CASE A CAFE
23/03/2007;4500022108;;;PRY;30;101238100;100 GOBELETS 15 CL;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;700;700;PRNY;LA CASE A CAFE
23/03/2007;4500022108;;;PRY;40;101238100;100 SPATULES;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;200;200;PRNY;LA CASE A CAFE
23/03/2007;4500022109;;;PRY;10;101238100;bonbonne d'eau du mont dore de 18,9L;24;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;21600;PRNY;CIENC
02/04/2007;4500022218;;;PRY;10;101238100;Transport - Livraison;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;32000;32000;PRNY;YVA NORD
03/04/2007;4500022248;;;PRY;10;101238100;Gilet fluo orange double ceinture;10;0;UNI;;XPF;1700;17000;PRNY;VETRAL-AGECOM SARL
03/04/2007;4500022248;;;PRY;20;101238100;Veste de travail;5;0;UNI;;XPF;3100;15500;PRNY;VETRAL-AGECOM SARL
03/04/2007;4500022248;;;PRY;30;101238100;parka de pluie jaune;10;0;UNI;;XPF;1000;10000;PRNY;VETRAL-AGECOM SARL
03/04/2007;4500022249;;;PRY;10;101238100;Gilet fluo orange double ceinture;10;0;UNI;@0N\QHistorique commande/documentat@;XPF;1700;17000;PRNY;VETRAL-AGECOM SARL
03/04/2007;4500022249;;;PRY;20;101238100;Veste de travail;10;0;UNI;@0N\QHistorique commande/documentat@;XPF;3100;31000;PRNY;VETRAL-AGECOM SARL
11/04/2007;4500022325;;;PRY;10;101238100;Café;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;12720;12720;PRNY;LA CAPSULE - MALONGO CAFES
11/04/2007;4500022325;;;PRY;20;101238100;agitateurs;100;0;UNI;@0N\QHistorique commande/documentat@;XPF;3;300;PRNY;LA CAPSULE - MALONGO CAFES
11/04/2007;4500022328;;;PE;10;101606400;Fournitures de bureau;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;35224;35224;PRNY;NOPAC
11/04/2007;4500022329;;;PE;10;101606400;Tableau blanc+Tableau liège;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;42740;42740;PRNY;NOPAC
11/04/2007;4500022331;;;PE;10;101606400;Tableau blanc+tableau liège;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;47240;47240;PRNY;NOPAC
11/04/2007;4500022333;;;PE;10;101606400;Fournitures de bureau;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;39656;39656;PRNY;NOPAC
12/04/2007;4500022338;;;PRY;10;101238100;Bouteilles Eau;36;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;32400;PRNY;CIENC
13/04/2007;4500022353;;;PE;10;101606400;Tampons auto-encreur noir;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;10960;32880;PRNY;RECTO VERSO
13/04/2007;4500022354;;;PE;10;101606400;Tampons auto-encreur noir 55x20mm;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;9000;9000;PRNY;RECTO VERSO
13/04/2007;4500022354;;;PE;20;101606400;Tampons auto-encreur noir 50x40mm;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;9840;9840;PRNY;RECTO VERSO
13/04/2007;4500022355;;;PE;10;101606400;Carte de visite;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;30600;30600;PRNY;RECTO VERSO
17/04/2007;4500022399;;;PE;10;101606820;CLES PLATES;31;0;UNI;@0N\QHistorique commande/documentat@;XPF;405;12555;PRNY;KISCAL
17/04/2007;4500022399;;;PE;20;101606820;CADENAS;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;2682;8046;PRNY;KISCAL
17/04/2007;4500022399;;;PE;30;101606820;CLES;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;630;1260;PRNY;KISCAL
23/04/2007;4500022461;;;PRY;10;101238100;CARNETS DE 10 TICKETS A 100 F;20;0;UNI;@0N\QHistorique commande/documentat@;XPF;1000;20000;PRNY;VDE EXPRESS
26/04/2007;4500022549;;;PRY;10;101238100;Transport eau Nouméa-Goro;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;32000;32000;PRNY;YVA NORD
27/04/2007;4500022554;;;PRY;10;101238100;Fournitures en eau Mt Dore;24;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;21600;PRNY;CIENC
27/04/2007;4500022556;;;PE;10;101606300;"FILIERE 600 BSPT-D 3/8-""PRO";1;0;UNI;;XPF;52594;52594;PRNY;ETS GASCHET JEAN
27/04/2007;4500022559;;;PRY;10;101238100;Transport service rapide;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;42000;42000;PRNY;YVA NORD
30/04/2007;4500022580;;;PRY;10;101238100;REPAS DU 28/04/07 POUR 5 PERSONNES;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;37530;37530;PRNY;GITE KANUA
04/05/2007;4500022629;;;PRY;10;101238100;Commerce équitable;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;13250;13250;PRNY;LA CAPSULE - MALONGO CAFES
04/05/2007;4500022629;;;PRY;20;101238100;Sucre buchette;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;250;250;PRNY;LA CAPSULE - MALONGO CAFES
14/05/2007;4500022693;;;PRY;10;101238100;Ravitaillement en eau;24;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;21600;PRNY;CIENC
15/05/2007;4500022725;;;PE;10;101606300;Chaussures de sécurité;6;0;UNI;@0N\QHistorique commande/documentat@;XPF;3900;23400;PRNY;VETRAL-AGECOM SARL
15/05/2007;4500022725;;;PE;20;101606300;Casque de sécurité;6;0;UNI;@0N\QHistorique commande/documentat@;XPF;890;5340;PRNY;VETRAL-AGECOM SARL
16/05/2007;4500022732;;;PE;10;101606300;Chaussures de sécurité;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;8000;8000;PRNY;VETRAL-AGECOM SARL
16/05/2007;4500022737;;;PE;10;101606300;Enrouleur Electric 40 m;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;17150;17150;PRNY;NQ NOUMEA QUINCAILLERIE
22/05/2007;4500022772;;;PE;10;101231000;1 module de connexion réseau impr. ARNB3;1;0;UNI;;XPF;99000;99000;PRNY;SHARP CENTER
23/05/2007;4500022793;;;PE;10;101606300;Autocollants marquage Véhicule;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;43200;43200;PRNY;RECTO VERSO
29/05/2007;4500022842;;;PRY;10;101238100;Commerce équitable;200;0;UNI;@0N\QHistorique commande/documentat@;XPF;55;11000;PRNY;LA CAPSULE - MALONGO CAFES
30/05/2007;4500022855;;;PRY;10;101238100;Commerce équitable (ctn x 100);1;0;UNI;@0N\QHistorique commande/documentat@;XPF;13250;13250;PRNY;LA CAPSULE - MALONGO CAFES
05/06/2007;4500022913;;;PRY;10;101238100;Déca (boîte de 12);96;0;UNI;@0N\QHistorique commande/documentat@;XPF;60;5760;PRNY;LA CAPSULE - MALONGO CAFES
05/06/2007;4500022913;;;PRY;20;101238100;Commerce équitable (moka-haiti-commerce);1;0;UNI;@0N\QHistorique commande/documentat@;XPF;21315;21315;PRNY;LA CAPSULE - MALONGO CAFES
06/06/2007;4500022916;;;PRY;10;101238100;Vanne papillon;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;8985;8985;PRNY;SAINT QUENTIN
06/06/2007;4500022916;;;PRY;20;101238100;Bride fixe PVCR DN 110;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;1365;1365;PRNY;SAINT QUENTIN
06/06/2007;4500022916;;;PRY;30;101238100;Coude PVCR 45 DEG FF 110;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;1327;1327;PRNY;SAINT QUENTIN
06/06/2007;4500022916;;;PRY;40;101238100;Joint plat D.110 pour collet stric;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;2;2;PRNY;SAINT QUENTIN
06/06/2007;4500022916;;;PRY;50;101238100;Colle gébsoplast pot 1 kg pot;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;1649;1649;PRNY;SAINT QUENTIN
06/06/2007;4500022931;;;PE;10;101606300;Fournitures - Petits équipements PE;2;0;UNI;;XPF;3600;7200;PRNY;VETRAL-AGECOM SARL
06/06/2007;4500022932;;;PRY;10;101238100;ROLLER VBALL GRIP BLEU;24;0;UNI;@0N\QHistorique commande/documentat@;XPF;196;4704;PRNY;NOPAC
06/06/2007;4500022932;;;PRY;20;101238100;COUVERTURE TRANSPARENTE A4;200;0;UNI;@0N\QHistorique commande/documentat@;XPF;24;4800;PRNY;NOPAC
06/06/2007;4500022932;;;PRY;30;101238100;MARQUEUR VELLEDA 1751;6;0;UNI;@0N\QHistorique commande/documentat@;XPF;392;2352;PRNY;NOPAC
06/06/2007;4500022932;;;PRY;40;101238100;BROSSE POUR TABLEAU BLANC;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;716;2148;PRNY;NOPAC
06/06/2007;4500022932;;;PRY;50;101238100;PAPIER MULTI USAGES A4 BLANC;20;0;UNI;@0N\QHistorique commande/documentat@;XPF;449;8980;PRNY;NOPAC
06/06/2007;4500022932;;;PRY;60;101238100;PAPIER MULTI USAGES A3 BLANC;10;0;UNI;@0N\QHistorique commande/documentat@;XPF;1544;15440;PRNY;NOPAC
06/06/2007;4500022932;;;PRY;70;101238100;BOITE 5000 AGRAFES 24/6;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;236;708;PRNY;NOPAC
06/06/2007;4500022932;;;PRY;80;101238100;BOITE 1000 AGRAGES 26/6;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;48;144;PRNY;NOPAC
06/06/2007;4500022932;;;PRY;90;101238100;BLISTER 4 PILES ALKALINE LR6 MAXELL;3;0;UNI;@0N\QHistorique commande/documentat@;XPF;392;1176;PRNY;NOPAC
07/06/2007;4500022939;;;PRY;10;101238100;CREMA AROMA CAPSULE;100;0;UNI;@0N\QHistorique commande/documentat@;XPF;60;6000;PRNY;LA CASE A CAFE
07/06/2007;4500022939;;;PRY;20;101238100;SUCRE BUCHETTE 2000 DOSE/6 KG 3G;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3200;3200;PRNY;LA CASE A CAFE
07/06/2007;4500022939;;;PRY;30;101238100;100 GOBELETS 15CL;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;700;700;PRNY;LA CASE A CAFE
07/06/2007;4500022939;;;PRY;40;101238100;100 SPATULES;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;200;200;PRNY;LA CASE A CAFE
13/06/2007;4500022994;;;PRY;10;101238100;Eau du Mt Dore;24;0;UNI;;XPF;900;21600;PRNY;CIENC
13/06/2007;4500022994;;;PRY;20;101238100;Gobelets;10;0;UNI;;XPF;300;3000;PRNY;CIENC
14/06/2007;4500023015;;;PE;10;101606300;Chaussures de sécurité;1;0;UNI;;XPF;8000;8000;PRNY;VETRAL-AGECOM SARL
15/06/2007;4500023027;;;PRY;10;101238100;Papier multi-usage A4;50;0;UNI;;XPF;371;18550;PRNY;NOPAC
15/06/2007;4500023027;;;PRY;20;101238100;Papier multi-usage A3;25;0;UNI;;XPF;1436;35900;PRNY;NOPAC
15/06/2007;4500023029;;;PRY;10;101238100;Ravitaillement en eau;24;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;21600;PRNY;CIENC
22/06/2007;4500023138;;;PE;10;101606300;Chaussures de sécurité;1;0;UNI;;XPF;8000;8000;PRNY;VETRAL-AGECOM SARL
22/06/2007;4500023140;;;PE;10;101606300;Enrouleur Electric 40M;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;17150;17150;PRNY;NQ NOUMEA QUINCAILLERIE
26/06/2007;4500023163;;;PE;10;101606300;Chaussures de sécurité;1;0;UNI;;XPF;8000;8000;PRNY;CHEVAL  DISTRIBUTION
26/06/2007;4500023165;;;PE;10;101606300;Pantalons;2;0;UNI;;XPF;3600;7200;PRNY;VETRAL-AGECOM SARL
27/06/2007;4500023189;;;PRY;10;101238000;Transport d'eau + Fontaine tractebel;2;0;VAL;@0N\QHistorique commande/documentat@;XPF;32000;64000;PRNY;KOROMA FELIX
27/06/2007;4500023192;;;PRY;10;101238100;commerce équitable (ctnx100 );1;0;UNI;@0N\QHistorique commande/documentat@;XPF;26500;26500;PRNY;LA CAPSULE - MALONGO CAFES
27/06/2007;4500023192;;;PRY;20;101238100;Agitateurs;200;0;UNI;@0N\QHistorique commande/documentat@;XPF;3;600;PRNY;LA CAPSULE - MALONGO CAFES
28/06/2007;4500023205;;;PRY;10;101238100;Plaque pleine DN 150 PN 10/16;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;4350;8700;PRNY;ETABLISSEMENTS DE SAINT-QUENTIN
28/06/2007;4500023205;;;PRY;20;101238100;Joint plat EPDM DN150 rondel;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;505;1010;PRNY;ETABLISSEMENTS DE SAINT-QUENTIN
28/06/2007;4500023205;;;PRY;30;101238100;Boulon inox 20x80 ecrou laiton;16;0;UNI;@0N\QHistorique commande/documentat@;XPF;475;7600;PRNY;ETABLISSEMENTS DE SAINT-QUENTIN
03/07/2007;4500023227;;;PRY;10;101238100;Ravitaillement en eau;40;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;36000;PRNY;CIENC
04/07/2007;4500023261;;;PRY;10;101238100;Câble telephone G SYT1;50;0;UNI;;XPF;73;3650;PRNY;SOCADIME / SPOT
04/07/2007;4500023261;;;PRY;20;101238100;Câble RJ 11;1;0;UNI;;XPF;112;112;PRNY;SOCADIME / SPOT
04/07/2007;4500023262;;;PRY;10;101238100;Câble téléphone GSYT1;50;0;UNI;@0N\QHistorique commande/documentat@;XPF;73;3650;PRNY;SOCADIME / SPOT
04/07/2007;4500023262;;;PRY;20;101238100;Câble RJ11;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;112;112;PRNY;SOCADIME / SPOT
05/07/2007;4500023277;;;PRY;10;101238100;Raccord mâle/mâle;1;0;UNI;;XPF;4950;4950;PRNY;IFT PACIFIC
16/07/2007;4500023372;;;PRY;10;101238100;"Raccord réduit 3""-2""1/2";8;0;UNI;@0N\QHistorique commande/documentat@;XPF;3127;25017;PRNY;ETS GASCHET JEAN
18/07/2007;4500023410;;;PRY;10;101238000;Analyses eau chaud. Tr.01;1;0;VAL;@0N\QHistorique commande/documentat@;XPF;13215;13215;PRNY;CALEDONIENNE DES EAUX
18/07/2007;4500023416;;;PRY;10;101238100;Ravitaillement en eau;36;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;32400;PRNY;CIENC
18/07/2007;4500023417;;;PE;10;101606300;COMBINAISON TYVEK JAUNE CHIMIQUE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3978;3978;PRNY;MESACHIMIE
18/07/2007;4500023417;;;PE;20;101606300;MASQUE COMPLET;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;30090;30090;PRNY;MESACHIMIE
18/07/2007;4500023417;;;PE;30;101606300;FILTRE COMBINE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;4998;4998;PRNY;MESACHIMIE
18/07/2007;4500023417;;;PE;40;101606300;BOTTE SECURITE GIGINAC;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3417;3417;PRNY;MESACHIMIE
18/07/2007;4500023417;;;PE;50;101606300;LUNETTE ETANCHE CHIMIQUE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;408;408;PRNY;MESACHIMIE
18/07/2007;4500023417;;;PE;60;101606300;GANT VERT HYDRO 60 CM;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;5916;5916;PRNY;MESACHIMIE
18/07/2007;4500023419;;;PE;10;101606300;COMBINAISON TYVEK JAUNE CHIMIQUE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3978;3978;PRNY;MESACHIMIE
18/07/2007;4500023419;;;PE;20;101606300;MASQUE COMPLET;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;30090;30090;PRNY;MESACHIMIE
18/07/2007;4500023419;;;PE;30;101606300;FILTRE COMBINE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;4998;4998;PRNY;MESACHIMIE
18/07/2007;4500023419;;;PE;40;101606300;BOTTE SECURITE GIGINAC;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3417;3417;PRNY;MESACHIMIE
18/07/2007;4500023419;;;PE;50;101606300;LUNETTE ETANCHE CHIMIQUE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;408;408;PRNY;MESACHIMIE
18/07/2007;4500023419;;;PE;60;101606300;GANT VERT HYDRO 60 CM;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;5916;5916;PRNY;MESACHIMIE
18/07/2007;4500023420;;;PE;10;101606300;COMBINAISON TYVEK JAUNE CHIMIQUE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3978;3978;PRNY;MESACHIMIE
18/07/2007;4500023420;;;PE;20;101606300;MASQUE COMPLET;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;30090;30090;PRNY;MESACHIMIE
18/07/2007;4500023420;;;PE;30;101606300;FILTRE COMBINE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;4998;4998;PRNY;MESACHIMIE
18/07/2007;4500023420;;;PE;40;101606300;BOTTE SECURITE GIGINAC;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3417;3417;PRNY;MESACHIMIE
18/07/2007;4500023420;;;PE;50;101606300;LUNETTE ETANCHE CHIMIQUE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;408;408;PRNY;MESACHIMIE
18/07/2007;4500023420;;;PE;60;101606300;GANT VERT HYDRO 60 CM;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;5916;5916;PRNY;MESACHIMIE
19/07/2007;4500023423;;;PRY;10;101238100;Plaque pleine DN 150 PN 10/16;2;0;UNI;;XPF;4350;8700;PRNY;SAINT QUENTIN
19/07/2007;4500023423;;;PRY;20;101238100;Joint plat EPDN DN 150 (rondelle);2;0;UNI;;XPF;505;1010;PRNY;SAINT QUENTIN
19/07/2007;4500023423;;;PRY;30;101238100;Boulon inox 20x80 écrou laiton;16;0;UNI;;XPF;475;7600;PRNY;SAINT QUENTIN
19/07/2007;4500023424;;;PRY;10;101238100;Joint plat EPDM DN 125 (rondelle);1;0;UNI;@0N\QHistorique commande/documentat@;XPF;430;430;PRNY;SAINT QUENTIN
19/07/2007;4500023424;;;PRY;20;101238100;Bride de réduction DN 125/100;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;15090;15090;PRNY;SAINT QUENTIN
23/07/2007;4500023462;;;PE;10;101606300;ACIDE CHLORHYDRIQUE 32/33%1LT;12;0;UNI;@0N\QHistorique commande/documentat@;XPF;468;5616;PRNY;MESACHIMIE
25/07/2007;4500023494;;;PRY;10;101238100;Crema Aroma Capsule;100;0;UNI;@0N\QHistorique commande/documentat@;XPF;65;6500;PRNY;LA CASE A CAFE
25/07/2007;4500023494;;;PRY;20;101238100;Gobelets 15 cl;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;700;1400;PRNY;LA CASE A CAFE
25/07/2007;4500023494;;;PRY;30;101238100;Spatules;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;250;500;PRNY;LA CASE A CAFE
25/07/2007;4500023496;;;PRY;10;101238100;Carnet de 10 tickets de péage Tina;30;0;UNI;@0N\QHistorique commande/documentat@;XPF;1000;30000;PRNY;VDE EXPRESS
26/07/2007;4500023521;;;PE;10;101606300;TROUSSE DE PREMIER SECOURS;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;17000;17000;PRNY;PHARMACIE DE PLUM
26/07/2007;4500023522;;;PRY;10;101238100;COMMERCE EQUITABLE;200;0;UNI;@0N\QHistorique commande/documentat@;XPF;60;12000;PRNY;LA CAPSULE - MALONGO CAFES
26/07/2007;4500023522;;;PRY;20;101238100;AGITATEURS;100;0;UNI;@0N\QHistorique commande/documentat@;XPF;3;300;PRNY;LA CAPSULE - MALONGO CAFES
26/07/2007;4500023522;;;PRY;30;101238100;GOBELETS MALONGO;150;0;UNI;@0N\QHistorique commande/documentat@;XPF;8;1200;PRNY;LA CAPSULE - MALONGO CAFES
31/07/2007;4500023561;;;PE;10;101606300;Fournitures - Petits équipements PE;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;2618;5235;PRNY;NQ NOUMEA QUINCAILLERIE
31/07/2007;4500023561;;;PE;20;101606300;Pelle col de signe 27cm emmanchée;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;1710;3420;PRNY;NQ NOUMEA QUINCAILLERIE
31/07/2007;4500023561;;;PE;30;101606300;Sangle cliquet 36mm 6M A7T206 2000Kg;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;3900;7800;PRNY;NQ NOUMEA QUINCAILLERIE
02/08/2007;4500023600;;;PRY;10;101238100;Ravitaillement en eau;24;0;UNI;;XPF;900;21600;PRNY;CIENC
02/08/2007;4500023601;;;PRY;10;101238100;RAVITAILLEMENT EN EAU;24;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;21600;PRNY;CIENC
07/08/2007;4500023658;;;PE;10;101606400;TVC 55CM REAL FLAT;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;29900;29900;PRNY;CONFORAMA
07/08/2007;4500023658;;;PE;20;101606400;Fauteuil manu relax tissu bleu;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;12900;12900;PRNY;CONFORAMA
08/08/2007;4500023674;;;PRY;10;101238100;Batterie 12V 62AH + D;1;0;UNI;;XPF;12500;12500;PRNY;ATECO
08/08/2007;4500023674;;;PRY;20;101238100;Batterie 12 V 62AH + D BD;1;0;UNI;;XPF;14500;14500;PRNY;ATECO
10/08/2007;4500023703;;;PRY;10;101238100;Pince à sertir RJ11, RJ45 et mini 4;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;6503;6503;PRNY;EDS ELECTRIC DATA SYSTEM
10/08/2007;4500023703;;;PRY;20;101238100;Connecteur RJ45;20;0;UNI;@0N\QHistorique commande/documentat@;XPF;27;540;PRNY;EDS ELECTRIC DATA SYSTEM
10/08/2007;4500023703;;;PRY;30;101238100;Coupleur RJ45 UTP6 noir;5;0;UNI;@0N\QHistorique commande/documentat@;XPF;730;3650;PRNY;EDS ELECTRIC DATA SYSTEM
10/08/2007;4500023703;;;PRY;40;101238100;Câble téléphonique 10m;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;1220;1220;PRNY;EDS ELECTRIC DATA SYSTEM
10/08/2007;4500023704;;;PRY;10;101238100;COMMERCE EQUITABLE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;13250;13250;PRNY;LA CAPSULE - MALONGO CAFES
14/08/2007;4500023721;;;PRY;10;101238100;Ravitaillement en eau;24;0;UNI;@0N\QHistorique commande/documentat@;XPF;900;21600;PRNY;CIENC
16/08/2007;4500023737;;;PE;10;101606300;Râteau 14 dents emmanche leborgne;2;0;UNI;;XPF;2618;5235;PRNY;QUINCAILLERIE NOUVELLE
16/08/2007;4500023737;;;PE;20;101606300;Pelle col de cygne 27cm emmanchee;2;0;UNI;;XPF;1710;3420;PRNY;QUINCAILLERIE NOUVELLE
16/08/2007;4500023737;;;PE;30;101606300;Sangle cliquet 36MM 6M A7T206 2000KG;2;0;UNI;;XPF;3900;7800;PRNY;QUINCAILLERIE NOUVELLE
16/08/2007;4500023738;;;PE;10;101606300;Ponceuse a bande Bosch PBS 75A 710W;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;25875;25875;PRNY;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023738;;;PE;20;101606300;Coffre securite electron 25x35x27;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;11475;11475;PRNY;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023738;;100;PE;30;101606820;BANDE PONCAGE 533X 75 ASSORTIMENT;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;3525;3525;PRNY;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023739;;;PE;10;101606300;Râteau 14 dents emmanche leborgne;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;2618;5235;PRNY;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023739;;;PE;20;101606300;Pelle col de cygne 27cm emmanchee;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;1710;3420;PRNY;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023739;;;PE;30;101606300;Sangle cliquet 36MM 6M A7T206 2000KG;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;3900;7800;PRNY;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023745;;;PRY;10;101238000;Eau de chaudière TR.02;1;0;VAL;;XPF;61920;61920;PRNY;CALEDONIENNE DES EAUX
16/08/2007;4500023746;;;PRY;10;101238000;Eau de chaudière TR -01;1;0;VAL;@0N\QHistorique commande/documentat@;XPF;5135;5135;PRNY;CALEDONIENNE DES EAUX
20/08/2007;4500023759;;;PE;10;101606820;batterie;2;0;UNI;@0N\QHistorique commande/documentat@;XPF;14000;28000;PRNY;SEET THUILLIER A
23/08/2007;4500023810;;;PE;10;101606300;PERCEUSE BOSCH 700W PSB 700 RE;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;18450;18450;PRNY;NQ NOUMEA QUINCAILLERIE
23/08/2007;4500023810;;;PE;20;101606300;SCIE CIRCUL.BOSCH PKS 40 600W.40MM;1;0;UNI;@0N\QHistorique commande/documentat@;XPF;17925;17925;PRNY;NQ NOUMEA QUINCAILLERIE
