DATE;COMMANDE;ARTICLE;DESIGNATION;QTE;DEVISE;PRIX_U;VALEUR;FOURNISSEUR
18/07/2007;4500023417;101606300;GANT VERT HYDRO 60 CM;1;XPF;5916;5916;MESACHIMIE
18/07/2007;4500023419;101606300;COMBINAISON TYVEK JAUNE CHIMIQUE;1;XPF;3978;3978;MESACHIMIE
18/07/2007;4500023419;101606300;MASQUE COMPLET;1;XPF;30090;30090;MESACHIMIE
18/07/2007;4500023419;101606300;FILTRE COMBINE;1;XPF;4998;4998;MESACHIMIE
18/07/2007;4500023419;101606300;BOTTE SECURITE GIGINAC;1;XPF;3417;3417;MESACHIMIE
18/07/2007;4500023419;101606300;LUNETTE ETANCHE CHIMIQUE;1;XPF;408;408;MESACHIMIE
18/07/2007;4500023419;101606300;GANT VERT HYDRO 60 CM;1;XPF;5916;5916;MESACHIMIE
18/07/2007;4500023420;101606300;COMBINAISON TYVEK JAUNE CHIMIQUE;1;XPF;3978;3978;MESACHIMIE
18/07/2007;4500023420;101606300;MASQUE COMPLET;1;XPF;30090;30090;MESACHIMIE
18/07/2007;4500023420;101606300;FILTRE COMBINE;1;XPF;4998;4998;MESACHIMIE
18/07/2007;4500023420;101606300;BOTTE SECURITE GIGINAC;1;XPF;3417;3417;MESACHIMIE
18/07/2007;4500023420;101606300;LUNETTE ETANCHE CHIMIQUE;1;XPF;408;408;MESACHIMIE
18/07/2007;4500023420;101606300;GANT VERT HYDRO 60 CM;1;XPF;5916;5916;MESACHIMIE
19/07/2007;4500023423;101238100;Plaque pleine DN 150 PN 10/16;2;XPF;4350;8700;SAINT QUENTIN
19/07/2007;4500023423;101238100;Joint plat EPDN DN 150 (rondelle);2;XPF;505;1010;SAINT QUENTIN
19/07/2007;4500023423;101238100;Boulon inox 20x80 écrou laiton;16;XPF;475;7600;SAINT QUENTIN
19/07/2007;4500023424;101238100;Joint plat EPDM DN 125 (rondelle);1;XPF;430;430;SAINT QUENTIN
19/07/2007;4500023424;101238100;Bride de réduction DN 125/100;1;XPF;15090;15090;SAINT QUENTIN
23/07/2007;4500023462;101606300;ACIDE CHLORHYDRIQUE 32/33%1LT;12;XPF;468;5616;MESACHIMIE
25/07/2007;4500023494;101238100;Crema Aroma Capsule;100;XPF;65;6500;LA CASE A CAFE
25/07/2007;4500023494;101238100;Gobelets 15 cl;2;XPF;700;1400;LA CASE A CAFE
25/07/2007;4500023494;101238100;Spatules;2;XPF;250;500;LA CASE A CAFE
25/07/2007;4500023496;101238100;Carnet de 10 tickets de péage Tina;30;XPF;1000;30000;VDE EXPRESS
26/07/2007;4500023521;101606300;TROUSSE DE PREMIER SECOURS;1;XPF;17000;17000;PHARMACIE DE PLUM
26/07/2007;4500023522;101238100;COMMERCE EQUITABLE;200;XPF;60;12000;LA CAPSULE - MALONGO CAFES
26/07/2007;4500023522;101238100;AGITATEURS;100;XPF;3;300;LA CAPSULE - MALONGO CAFES
26/07/2007;4500023522;101238100;GOBELETS MALONGO;150;XPF;8;1200;LA CAPSULE - MALONGO CAFES
31/07/2007;4500023561;101606300;Fournitures - Petits équipements PE;2;XPF;2618;5235;NQ NOUMEA QUINCAILLERIE
31/07/2007;4500023561;101606300;Pelle col de signe 27cm emmanchée;2;XPF;1710;3420;NQ NOUMEA QUINCAILLERIE
31/07/2007;4500023561;101606300;Sangle cliquet 36mm 6M A7T206 2000Kg;2;XPF;3900;7800;NQ NOUMEA QUINCAILLERIE
02/08/2007;4500023600;101238100;Ravitaillement en eau;24;XPF;900;21600;CIENC
02/08/2007;4500023601;101238100;RAVITAILLEMENT EN EAU;24;XPF;900;21600;CIENC
07/08/2007;4500023658;101606400;TVC 55CM REAL FLAT;1;XPF;29900;29900;CONFORAMA
07/08/2007;4500023658;101606400;Fauteuil manu relax tissu bleu;1;XPF;12900;12900;CONFORAMA
08/08/2007;4500023674;101238100;Batterie 12V 62AH + D;1;XPF;12500;12500;ATECO
08/08/2007;4500023674;101238100;Batterie 12 V 62AH + D BD;1;XPF;14500;14500;ATECO
10/08/2007;4500023703;101238100;Pince à sertir RJ11, RJ45 et mini 4;1;XPF;6503;6503;EDS ELECTRIC DATA SYSTEM
10/08/2007;4500023703;101238100;Connecteur RJ45;20;XPF;27;540;EDS ELECTRIC DATA SYSTEM
10/08/2007;4500023703;101238100;Coupleur RJ45 UTP6 noir;5;XPF;730;3650;EDS ELECTRIC DATA SYSTEM
10/08/2007;4500023703;101238100;Câble téléphonique 10m;1;XPF;1220;1220;EDS ELECTRIC DATA SYSTEM
10/08/2007;4500023704;101238100;COMMERCE EQUITABLE;1;XPF;13250;13250;LA CAPSULE - MALONGO CAFES
14/08/2007;4500023721;101238100;Ravitaillement en eau;24;XPF;900;21600;CIENC
16/08/2007;4500023737;101606300;Râteau 14 dents emmanche leborgne;2;XPF;2618;5235;QUINCAILLERIE NOUVELLE
16/08/2007;4500023737;101606300;Pelle col de cygne 27cm emmanchee;2;XPF;1710;3420;QUINCAILLERIE NOUVELLE
16/08/2007;4500023737;101606300;Sangle cliquet 36MM 6M A7T206 2000KG;2;XPF;3900;7800;QUINCAILLERIE NOUVELLE
16/08/2007;4500023738;101606300;Ponceuse a bande Bosch PBS 75A 710W;1;XPF;25875;25875;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023738;101606300;Coffre securite electron 25x35x27;1;XPF;11475;11475;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023738;101606820;BANDE PONCAGE 533X 75 ASSORTIMENT;1;XPF;3525;3525;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023739;101606300;Râteau 14 dents emmanche leborgne;2;XPF;2618;5235;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023739;101606300;Pelle col de cygne 27cm emmanchee;2;XPF;1710;3420;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023739;101606300;Sangle cliquet 36MM 6M A7T206 2000KG;2;XPF;3900;7800;NQ NOUMEA QUINCAILLERIE
16/08/2007;4500023745;101238000;Eau de chaudière TR.02;1;XPF;61920;61920;CALEDONIENNE DES EAUX
16/08/2007;4500023746;101238000;Eau de chaudière TR -01;1;XPF;5135;5135;CALEDONIENNE DES EAUX
20/08/2007;4500023759;101606820;batterie;2;XPF;14000;28000;SEET THUILLIER A
23/08/2007;4500023810;101606300;PERCEUSE BOSCH 700W PSB 700 RE;1;XPF;18450;18450;NQ NOUMEA QUINCAILLERIE
23/08/2007;4500023810;101606300;SCIE CIRCUL.BOSCH PKS 40 600W.40MM;1;XPF;17925;17925;NQ NOUMEA QUINCAILLERIE
23/08/2007;4500023810;101606300;BOITE 5 FORETS SDS 5,6,6,8,10;1;XPF;4380;4380;NQ NOUMEA QUINCAILLERIE
23/08/2007;4500023810;101606300;BOITE 5 FORETS BOIS 4/5/6/8/10 BOSCH;1;XPF;668;668;NQ NOUMEA QUINCAILLERIE
23/08/2007;4500023810;101606300;BOITE 5 FORETS BETON 4.5.6.8.10 BOSCH;1;XPF;668;668;NQ NOUMEA QUINCAILLERIE
23/08/2007;4500023810;101606820;SCIE A DOS NP.12TEN300 MM;1;XPF;2400;2400;NQ NOUMEA QUINCAILLERIE
23/08/2007;4500023810;101606820;BEDANE DE MENUISIER MANCHE BOIS 10MM;1;XPF;2610;2610;NQ NOUMEA QUINCAILLERIE
24/08/2007;4500023825;101238100;RAVITAILLEMENT EN EAU;28;XPF;900;25200;CIENC
24/08/2007;4500023828;101238100;COMMERCE EQUITABLE;20;XPF;720;14400;LA CAPSULE - MALONGO CAFES
24/08/2007;4500023828;101238100;SUCRES;5;XPF;250;1250;LA CAPSULE - MALONGO CAFES
28/08/2007;4500023851;101606820;Antiroille M/S incolore 2.5l;2;XPF;4718;9436;usipeint
28/08/2007;4500023851;101606820;Colorant bleu de bretagne 35;5;XPF;130;650;usipeint
28/08/2007;4500023851;101606820;Antirouille M/S incolore 2.5l;2;XPF;4718;9436;usipeint
28/08/2007;4500023851;101606820;Colorant jaune soleil;5;XPF;130;650;usipeint
28/08/2007;4500023856;101606820;xylophene multi uage 5l 20%AQ;2;XPF;4200;8400;SOCOMATRA GEDIMAT USIPEINT
28/08/2007;4500023856;101606820;queue de morue batiment 172/30;5;XPF;270;1350;SOCOMATRA GEDIMAT USIPEINT
28/08/2007;4500023856;101606820;queue de morue batiment 172/40;5;XPF;340;1700;SOCOMATRA GEDIMAT USIPEINT
28/08/2007;4500023856;101606820;queue de morue batiment 172/50;5;XPF;400;2000;SOCOMATRA GEDIMAT USIPEINT
28/08/2007;4500023856;101606820;papier adhesif à masquer 50mmx 50m;3;XPF;910;2730;SOCOMATRA GEDIMAT USIPEINT
28/08/2007;4500023856;101606820;papier adhésif à masquer 25mmx50m;3;XPF;460;1380;SOCOMATRA GEDIMAT USIPEINT
28/08/2007;4500023858;101606820;lunette de sécurité pivolux bleu/incolor;25;XPF;780;19500;VETRAL-AGECOM SARL
28/08/2007;4500023876;101606820;corniere galv 50x50x56ml;2;XPF;4965;9930;socafer
28/08/2007;4500023876;101606820;fer plat galv 5x6ml;2;XPF;2590;5180;socafer
28/08/2007;4500023876;101606820;fer rond plein GPP 10x6ml;1;XPF;790;790;socafer
28/08/2007;4500023876;101606820;fer rond plein 12x6ml;1;XPF;1455;1455;socafer
28/08/2007;4500023876;101606820;fer trond plein 14x6ml;1;XPF;2020;2020;socafer
28/08/2007;4500023876;101606820;fer rond plein 16x6ml;1;XPF;2230;2230;socafer
29/08/2007;4500023900;101618300;REPROGRAPHIE;1;XPF;30155;30155;RECTO VERSO
29/08/2007;4500023901;101618300;REPROGRAPHIE;1;XPF;42443;42443;RECTO VERSO
29/08/2007;4500023902;101618300;REPROGRAPHIE;1;XPF;44812;44812;RECTO VERSO
29/08/2007;4500023903;101618300;REPROGRAPHIE;1;XPF;45477;45477;RECTO VERSO
29/08/2007;4500023904;101618300;REPROGRAPHIE;1;XPF;46842;46842;RECTO VERSO
29/08/2007;4500023905;101618300;REPROGRAPHIE;1;XPF;48345;48345;RECTO VERSO
29/08/2007;4500023906;101618300;REPROGRAPHIE;1;XPF;43763;43763;RECTO VERSO
29/08/2007;4500023907;101618300;REPROGRAPHIE;1;XPF;33478;33478;RECTO VERSO
29/08/2007;4500023908;101618300;REPROGRAPHIE;1;XPF;44812;44812;RECTO VERSO
29/08/2007;4500023909;101618300;REPROGRAPHIE;1;XPF;45477;45477;RECTO VERSO
29/08/2007;4500023910;101618300;REPROGRAPHIE;1;XPF;46842;46842;RECTO VERSO
29/08/2007;4500023911;101618300;REPROGRAPHIE;1;XPF;48345;48345;RECTO VERSO
30/08/2007;4500023915;101618300;REPROGRAPHIE;1;XPF;43763;43763;RECTO VERSO
30/08/2007;4500023916;101618300;REPROGRAPHIE;1;XPF;42643;42643;RECTO VERSO
30/08/2007;4500023918;101606300;fabricationde cannes de prise de temp;50;XPF;8080;404000;ECOM
03/09/2007;4500023936;101238100;Paires de lunettes de protection;20;XPF;600;12000;VETRAL-AGECOM SARL
03/09/2007;4500023941;101238100;Toner pour Sharp AR 163;1;XPF;26550;26550;SHARP CENTER
03/09/2007;4500023945;101238100;Papier multi-usage A4 Blanc Yes Silver;75;XPF;408;30600;NOPAC
04/09/2007;4500023960;101606300;MY301X SAGEM;1;XPF;17900;17900;CONNECT MULTIMEDIA
04/09/2007;4500023960;101606300;HOUSSE MY300/301 PERF 002133;1;XPF;2500;2500;CONNECT MULTIMEDIA
04/09/2007;4500023961;101606300;CHEVILLE FISCHER A VIS PLAST.GKS5238 LE%;1;XPF;3600;3600;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023961;101606300;VIS AGGLO TF CRUCI.5 X30 LE %;1;XPF;1725;1725;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023961;101606820;EQUERRE DE MENUISIER 300 MM;1;XPF;2543;2543;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023961;101606820;PILE ALCALINE LR20 BLISTER DE2;4;XPF;10;40;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023961;101606820;PILE ALCALINE LR06 BLISTER DE 4AA;2;XPF;3675;735;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023961;101606820;MEULE TRONCONNER ACIER 125*3*22.2;3;XPF;293;879;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023961;101606820;MEULE EBARRBER METAL 125MM*22.2*7.2 VOL;3;XPF;488;1464;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023961;101606820;MEULE TRONCONNER ACIER 230*2.5*22.2;3;XPF;518;1554;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023961;101606820;MEULE EBARRBER METAL 230MM*22.2*6.4;3;XPF;968;2904;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023962;101606300;MEULEUSE HITACHI 230 2000W + DISQUE SEGM;1;XPF;27600;27600;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023962;101606300;MEULEUSE BOSCH 125MM PWS7-125 720 W;1;XPF;16875;16875;NQ NOUMEA QUINCAILLERIE
04/09/2007;4500023963;101238100;Ravitaillement en eau;48;XPF;900;43200;CIENC
06/09/2007;4500024000;101606300;"Camlock adapt male / male 3""";1;XPF;4950;4950;IFT PACIFIC
06/09/2007;4500024002;101606300;Barre à Mine - 1150003;2;XPF;3980;7960;SOPROTEC
06/09/2007;4500024002;101606300;Seau 12L - 2219027;4;XPF;800;3200;SOPROTEC
06/09/2007;4500024002;101606300;Eponge fraisée tous usages-3510012;5;XPF;250;1250;SOPROTEC
06/09/2007;4500024002;101606300;Diable à roue étoilée Agecom;1;XPF;19500;19500;SOPROTEC
06/09/2007;4500024003;101606300;CHARGEUR BATTERIE CLASS 50A;1;XPF;21750;21750;CAFIA
06/09/2007;4500024005;101606300;Enrouleur electrique 40M;4;XPF;7313;29250;NQ NOUMEA QUINCAILLERIE
06/09/2007;4500024005;101606300;Coupe tube cuivre 6-67MM;1;XPF;13485;13485;NQ NOUMEA QUINCAILLERIE
07/09/2007;4500024008;101606300;COUPE TUBE CUIVRE1/8;1;XPF;9675;9675;NQ NOUMEA QUINCAILLERIE
07/09/2007;4500024008;101606300;ESCABEAU ALU 8 MARCHES;2;XPF;11175;22350;NQ NOUMEA QUINCAILLERIE
07/09/2007;4500024008;101606300;BROUETTE ROUE PLEINE 400 CUVE VERT 90L;2;XPF;5588;11175;NQ NOUMEA QUINCAILLERIE
07/09/2007;4500024009;101606300;PELLE COL DE CYGNE 27CM EMMANCHEE;2;XPF;1710;3420;NQ NOUMEA QUINCAILLERIE
07/09/2007;4500024009;101606300;DIABLE SIMPLE 200KG RENFOR;2;XPF;9225;18450;NQ NOUMEA QUINCAILLERIE
07/09/2007;4500024011;101606300;HARNAIS DE SECURITE;3;XPF;9621;28863;BONIFACE ACMA
07/09/2007;4500024012;101606300;LONGE EN SANGLE 30MM;3;XPF;2664;7992;BONIFACE ACMA
07/09/2007;4500024012;101606300;CORDAGE POLYESTER;60;XPF;144;8640;BONIFACE ACMA
07/09/2007;4500024012;101606300;MOUSQUETON SECU ZICRAL JUMBO;9;XPF;2511;22599;BONIFACE ACMA
07/09/2007;4500024013;101606300;ETAU 150MM;5;XPF;9380;46900;NQ NOUMEA QUINCAILLERIE
07/09/2007;4500024014;101606300;ETAU 125MM;2;XPF;6370;12740;QUINCAILLERIE CALEDONIENNE
07/09/2007;4500024014;101606300;COUPE TUBE 3-32MM31AD;1;XPF;4340;4340;QUINCAILLERIE CALEDONIENNE
07/09/2007;4500024014;101606300;ECHELLE ALU SIMPLE 3.95M;1;XPF;13300;13300;QUINCAILLERIE CALEDONIENNE
07/09/2007;4500024014;101606300;BALAI CANTONNIER 32CM ROUGE;2;XPF;945;1890;QUINCAILLERIE CALEDONIENNE
07/09/2007;4500024014;101606300;MANCHE BALAIS CANTONNIER 28*130;2;XPF;399;798;QUINCAILLERIE CALEDONIENNE
07/09/2007;4500024015;101606300;ETAU 150MM;5;XPF;9380;46900;QUINCAILLERIE CALEDONIENNE
07/09/2007;4500024017;101606300;ECHELLE COUL 2P 3.92X7.00M;1;XPF;35700;35700;QUINCAILLERIE CALEDONIENNE
07/09/2007;4500024020;101238100;Capsules Crema Aroma;100;XPF;65;6500;LA CASE A CAFE
07/09/2007;4500024020;101238100;Gobelets 15 cl;2;XPF;700;1400;LA CASE A CAFE
14/09/2007;4500024094;101606400;BROSSE POUR TABLEAU BLANC GM;1;XPF;392;392;NOPAC
14/09/2007;4500024094;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 BLEU;20;XPF;108;2160;NOPAC
14/09/2007;4500024094;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 HAVANE;20;XPF;108;2160;NOPAC
14/09/2007;4500024094;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 JAUNE;20;XPF;108;2160;NOPAC
14/09/2007;4500024094;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 VERT;20;XPF;108;2160;NOPAC
14/09/2007;4500024094;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 LILAS;20;XPF;108;2160;NOPAC
14/09/2007;4500024094;101606400;"PARAPHEUR SIGNATURE ""LE STANDARD"" 12P";3;XPF;1484;4452;NOPAC
14/09/2007;4500024094;101606400;"PARAPHEUR SIGNATURE  "" LE STANDARD"" 24P";2;XPF;2336;4672;NOPAC
14/09/2007;4500024098;101606400;BROSSE POUR TABLEAU BLANC GM;1;XPF;392;392;NOPAC
14/09/2007;4500024098;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 BLEU;20;XPF;108;2160;NOPAC
14/09/2007;4500024098;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 HAVANE;20;XPF;108;2160;NOPAC
14/09/2007;4500024098;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 JAUNE;20;XPF;108;2160;NOPAC
14/09/2007;4500024098;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 VERT;20;XPF;108;2160;NOPAC
14/09/2007;4500024098;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 LILAS;20;XPF;108;2160;NOPAC
14/09/2007;4500024098;101606400;"PARAPHEUR SIGNATURE ""LE STANDARD"" 12P";3;XPF;1484;4452;NOPAC
14/09/2007;4500024098;101606400;"PARAPHEUR SIGNATURE  "" LE STANDARD"" 24P";2;XPF;2336;4672;NOPAC
17/09/2007;4500024104;101606300;CONTRATS D'ENTRETIEN REPROGRAPHIE;1;XPF;29925;29925;ABI  SERVICES
18/09/2007;4500024105;101606300;Thermomètre numérique HD2328.0;1;EUR;186;186;DIMELCO
18/09/2007;4500024109;101238100;RAVITAILLEMENT EAU DU MONT DORE;40;XPF;900;36000;CIENC
19/09/2007;4500024123;101605210;canne prise t° charbon 1/2;50;XPF;8080;404000;ECOM
20/09/2007;4500024134;101605210;"BOUCHON GALVA F1/2""";60;XPF;105;6300;SAINT QUENTIN
28/09/2007;4500024231;101606400;ETUI CARTON 4 MARQUEUR VELLEDA 1751 BIS;5;XPF;392;1960;NOPAC
28/09/2007;4500024231;101606400;MARQUEUR PERMANENT BIC 2300 BIS. NOIR;12;XPF;92;1104;NOPAC
28/09/2007;4500024231;101606400;"ADHESIF EMBALLAGE HAVANE 50X66M  ""EURO""";6;XPF;156;936;NOPAC
28/09/2007;4500024232;101606400;ETUI CARTON 4 MARQUEUR VELLEDA 1751 BIS;5;XPF;392;1960;NOPAC
28/09/2007;4500024232;101606400;MARQUEUR PERMANENT BIC 2300 BIS. NOIR;12;XPF;92;1104;NOPAC
28/09/2007;4500024232;101606400;"ADHESIF EMBALLAGE HAVANE 50X66M  ""EURO""";6;XPF;156;936;NOPAC
28/09/2007;4500024232;101606400;CLASSEUR A LEVIER A3 ITALIENNE DOS LARGE;24;XPF;1372;32928;NOPAC
28/09/2007;4500024233;101606400;"CLASSEUR A LEVIER D.70 ""ESSELTE""ASSORTIS";50;XPF;476;23800;NOPAC
28/09/2007;4500024233;101606400;"JEU 12 INTERCALAIRES A4 CARTON ""ELBA""";50;XPF;96;4800;NOPAC
28/09/2007;4500024233;101606400;INTERCALAIRE CARTON A3 ITALIENNE 5P;17;XPF;1100;18700;NOPAC
28/09/2007;4500024234;101606300;"CAMLOCK DUST CAP MALE 3""";1;XPF;3456;3456;IFT PACIFIC
04/10/2007;4500024285;101615100;Entretien Véhicules;1;XPF;2500;2500;STATION TOTAL RIVIERA
04/10/2007;4500024292;101606300;Lecteur carte de donnée+carte+souris AQM;1;XPF;13900;13900;ABI  SERVICES
04/10/2007;4500024293;101238100;RAVITAILLEMENT EN EAU;35;XPF;900;31500;CIENC
04/10/2007;4500024294;101238100;COMMERCE EQUITABLE;300;XPF;60;18000;LA CAPSULE - MALONGO CAFES
04/10/2007;4500024294;101238100;AGITATEURS;200;XPF;3;600;LA CAPSULE - MALONGO CAFES
04/10/2007;4500024294;101238100;GOBELETS MALONGO;300;XPF;8;2400;LA CAPSULE - MALONGO CAFES
04/10/2007;4500024295;101606300;FOURNITURES D'EAU;1;XPF;1830;1830;PRONY RESOURCES
04/10/2007;4500024298;101606400;STYLOS BIC NOIR-BLEU;100;XPF;28;2800;NOPAC
04/10/2007;4500024298;101606400;POCHETTE SURLIGNEUR;5;XPF;860;4300;NOPAC
04/10/2007;4500024298;101606400;CUBE POST IT;12;XPF;912;10944;NOPAC
04/10/2007;4500024298;101606400;MARQUE PAGE;1;XPF;468;468;NOPAC
04/10/2007;4500024298;101606400;DATEUR AUTOMATIQUE;1;XPF;2936;2936;NOPAC
09/10/2007;4500024347;101606300;TUBE A MARQUER FIXOLID BLANC - 1340150;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
09/10/2007;4500024347;101606300;TUBE A MARQUER FIXOLID ROUGE - 1340152;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
09/10/2007;4500024347;101606300;TUBE A MARQUER FIXOLID JAUNE - 1340154;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
09/10/2007;4500024347;101606300;TUBE A MARQUER FIXOLID BLEU - 1340156;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
09/10/2007;4500024347;101606300;TUBE A MARQUER FIXOLID VERT - 1340158;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
09/10/2007;4500024348;101606300;CHIFFON COTON BALLE 10 KG - 2002.10;10;XPF;3840;38400;NQ NOUMEA QUINCAILLERIE
11/10/2007;4500024393;101606400;CARTOUCHES;12;XPF;1988;23856;NOPAC
11/10/2007;4500024394;101606400;CARTOUCHES;12;XPF;2292;27504;NOPAC
12/10/2007;4500024395;101238100;Echelle simple 5,21 m;1;XPF;26530;26530;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024398;101606300;TUBE A MARQUER FIXOLID BLANC;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024398;101606300;TUBE A MARQUER FIXOLID ROUGE;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024398;101606300;TUBE A MARQUER FIXOLID JAUNE;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024398;101606300;TUBE A MARQUER FIXOLID BLEU;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024398;101606300;TUBE A MARQUER FIXOLID VERT;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024399;101606300;CHIFFON COTON BALLE - 10 KG;10;XPF;3840;38400;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024401;101606300;TUBE A MARQUER FIXOLID BLANC;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024401;101606300;TUBE A MARQUER FIXOLID ROUGE;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024401;101606300;TUBE A MARQUER FIXOLID JAUNE;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024401;101606300;TUBE A MARQUER FIXOLID BLEU;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024401;101606300;TUBE A MARQUER FIXOLID VERT;10;XPF;743;7425;NQ NOUMEA QUINCAILLERIE
12/10/2007;4500024402;101606300;CHIFFON COTON BALLE- 10 KG;10;XPF;3840;38400;NQ NOUMEA QUINCAILLERIE
15/10/2007;4500024419;101238100;Carnets de péage;30;XPF;1000;30000;VDE EXPRESS
16/10/2007;4500024431;101238000;Livraison d'eau;1;XPF;32000;32000;YVA NORD
19/10/2007;4500024463;101606400;PORTE-BLOC A4 A/PINCE-COUVERTURE BLEU;5;XPF;752;3760;NOPAC
19/10/2007;4500024463;101606400;BLOC NOTES IDEA 7.4X10.5CM Q.5X5CM BLANC;30;XPF;100;3000;NOPAC
19/10/2007;4500024463;101606400;BOITE 100 PUNAISES COULEURS ASSORTIES;1;XPF;132;132;NOPAC
19/10/2007;4500024463;101606400;"OTE-GRAFES METAL ""FOCUS"" MAPED";5;XPF;76;380;NOPAC
19/10/2007;4500024463;101606400;COLLE STYLO TRANSPARENT OFFICE PEN UHU;5;XPF;476;2380;NOPAC
19/10/2007;4500024463;101606400;MARQUEUR PERMANENT BIC GRIP CD NOIR;5;XPF;124;620;NOPAC
19/10/2007;4500024463;101606400;CRAYON PAPIER BOUT GOMME HB;12;XPF;16;192;NOPAC
19/10/2007;4500024463;101606400;CAHIER BROCHURE 17X22 192P SEYES OXFORD;10;XPF;552;5520;NOPAC
19/10/2007;4500024466;101606400;"TRIEUR A LETTRE 3COMP.""METAL WIRE"" NOIR";1;XPF;1272;1272;NOPAC
19/10/2007;4500024466;101606400;"DATEUR AUTOMATIQUE COLOP""S2100/4"" 4MM";1;XPF;2936;2936;NOPAC
19/10/2007;4500024466;101606400;RECHARGE ENCRE ROUGE (E/2100)COLOP;1;XPF;368;368;NOPAC
19/10/2007;4500024466;101606400;"JEU 12 INTERCALAIRE A4 CARTON ""ELBA""";5;XPF;96;480;NOPAC
19/10/2007;4500024466;101606400;"MARQUE-PAGES POST-IT 12MM""FLECHES""ASS";18;XPF;612;11016;NOPAC
19/10/2007;4500024466;101606400;MARQUE-PAGES POST-IT STRONG 3 COUL.VIVES;24;XPF;796;19104;NOPAC
19/10/2007;4500024473;101606300;REGISTRE FOLIO;5;XPF;4592;22960;NOPAC
19/10/2007;4500024473;101606300;AGRAFEUSE BUREAU;3;XPF;2300;6900;NOPAC
19/10/2007;4500024473;101606300;BOITE 1000 AGRAFES;5;XPF;48;240;NOPAC
19/10/2007;4500024473;101606300;PAPIER REPRO;1;XPF;1988;1988;NOPAC
19/10/2007;4500024473;101606300;COUVERTURE RELIURE;200;XPF;24;4800;NOPAC
23/10/2007;4500024493;101238000;Location voiture Philippe JULIENNE;22651;XPF;1;22651;MENCAR/EUROPCAR
23/10/2007;4500024494;101238000;Approvisionnement papier à en-tête;30900;XPF;1;30900;IMPRIMERIES REUNIES
23/10/2007;4500024496;101238000;Enveloppes Prony Energies;26500;XPF;1;26500;IMPRIMERIES REUNIES
25/10/2007;4500024537;101606300;TORCHE LAMPE KRYPTON 2 EL R20;1;XPF;1290;1290;NQ NOUMEA QUINCAILLERIE
25/10/2007;4500024537;101606300;TORCHE LAMPE 2 EL R20;5;XPF;1492;7462;NQ NOUMEA QUINCAILLERIE
25/10/2007;4500024537;101606300;PILE ALCALINE LR20;20;XPF;518;10350;NQ NOUMEA QUINCAILLERIE
25/10/2007;4500024537;101606300;MASTIC 1000 FIX CRISTAL;1;XPF;1436;1436;NQ NOUMEA QUINCAILLERIE
25/10/2007;4500024537;101606300;PISTOLET ETANCHEITE BERCEAU;1;XPF;742;742;NQ NOUMEA QUINCAILLERIE
25/10/2007;4500024537;101606300;MASTIC SILICONE BLANC;1;XPF;967;967;NQ NOUMEA QUINCAILLERIE
